max_depth,colsample_bytree,lambda,alpha,eta,log_num_round,cv_score,cv_std
6.063104808260568,0.6209870057343172,3.516526394320879,2.5137413420705936,0.3790297925760313,4.241302649161256,0.3028419694494968,0.0142684303770425
4.940654005386371,0.0848310911000314,6.794111175532508,5.822411232852156,0.5261949515302924,5.273253990314773,0.3679672282396465,0.0129487328312357
6.48856863954709,0.1608590483762504,6.5078591412333004,1.6162871044378735,0.0852296203728592,3.955032035511637,0.3605574739452972,0.0069645272122373
6.45765364737354,0.7637166645133159,2.6879523874435405,5.981338197650198,0.7227102904224383,4.944877166854271,0.3362287257537133,0.0179869585187177
6.07918738653842,0.277257305389629,0.6732466693901773,8.258235772560102,0.6394090702061591,2.012179752563273,0.3618752610320816,0.0113139897518928
2.1794479280842665,0.2920657132450394,7.714451383585628,1.5639171851094724,0.7889181078863807,4.558253095637152,0.2969375714259781,0.0184588557699915
5.458787908794419,0.8647442546112744,4.8098413229964585,7.343005193170531,0.4864389923654853,0.3611802751096496,0.5323464088521597,0.0043871050486594
3.8934047100270406,0.9522900748085876,3.2920640773364678,4.086434320788222,0.410815276967404,5.216254795682453,0.3071497476603331,0.0150291491360721
4.592554727240403,0.5836025151106,5.106410561751518,7.786879043633301,0.327297593376035,2.244539082385206,0.3592981926646139,0.008564057905979
5.2897573277940655,0.2198414938574777,2.636288286600568,8.039705676110087,0.5793674193626425,1.2422666617973332,0.4704742892296423,0.0117149680824199
2.9692510894147417,0.7817393364814802,3.105115500462974,7.860714435268507,0.1299554216126565,2.491889550924656,0.4208697016173588,0.005816719553635
3.36158201033292,0.517761987633822,6.2685343771635,5.922870186558129,0.6497175856868437,1.2407830912899782,0.4296148781380006,0.0128952020412886
5.593029668005829,0.6496904122853681,5.574498105722824,6.644892028256033,0.9473419635243496,6.8597848575173925,0.3459403611185491,0.0179646213997703
5.915018047295052,0.8475230267680207,3.18579559579802,6.465672867756091,0.8966756581927516,2.130187544401564,0.3493640373374809,0.0204806796742522
6.251638198874977,0.4879874264778092,3.948432208584274,4.256364789640509,0.8846534507752218,0.8070544863051154,0.4520069261072143,0.0195979300191748
5.876224469971813,0.5230430696419399,2.579745858651852,5.135683337577433,0.3775140456566456,0.8775132767452581,0.5003600289062206,0.0091081913387592
5.220717680341675,0.1352182136466311,8.347150934934147,5.730885067829343,0.4906738021126116,7.04366795837167,0.3297277086343335,0.0143510829240379
3.903742448175583,0.2359826939315237,3.6698733001025263,9.173580787188014,0.7086873065222172,1.9262828643475047,0.3472109787053739,0.011227773553569
5.315239526678343,0.9944840000824936,5.153821122409081,8.189759367549158,0.3477649157308159,0.4285095225677021,0.5012308628466905,0.0069768758334619
2.818253630513767,0.2734214727361394,4.723791254252799,1.6318089235945177,0.489409949092882,2.9078116834495757,0.2997525684320846,0.015313050455697
6.813039068371594,0.2770370533455185,3.861520884568473,0.2415476985487208,0.8287032700515411,2.6782256063730263,0.3476554458338937,0.0189386419715445
3.733309201898829,0.6476448392858419,7.441370044402956,7.846536271628384,0.700266473844694,7.397881072388698,0.3157633154864049,0.0135242275112842
6.958754961468038,0.7482049478109826,3.35242079666205,2.6485737895719863,0.3578321326153796,7.046929779451497,0.3118900696972139,0.0139254254708651
3.175289478028228,0.7039271639138436,5.954382882010286,3.393670563513425,0.5979713991921085,4.370814176772192,0.3005785635985472,0.0216824184709418
4.9284713426082885,0.0795742109967458,3.161333819082539,8.143695851106331,0.6510174846018068,7.448273503323181,0.3833008425086493,0.0143965171284595
4.033450508126004,0.9073881510861084,3.4625042392814533,8.07454715860052,0.6166385841882139,7.4243587540597265,0.3222583315256422,0.0123175414053555
2.6811716100952347,0.3221135615167365,2.4483180845708308,4.935616367989356,0.1809355354801785,6.487922805918805,0.2848332875927117,0.0116561299638866
4.7206814381909,0.5778319356158041,6.97950164982001,8.453124438835713,0.6371009726369786,1.2128867136896662,0.4348996728348331,0.0118104648570674
4.590881734129227,0.4075992323030659,2.1208083139141456,3.651899843900238,0.5187905083694709,2.763676803610448,0.3194416213513323,0.0184249836913594
5.834275531492527,0.0752931465344586,2.6729316832645944,0.4783089915143068,0.1864315185396842,2.3004499488980583,0.5659619857490568,0.0075054111521178
6.669250716592899,0.5194416654698445,3.738940787175279,2.641457863972352,0.0792807966986114,2.556474322321623,0.460555613156679,0.0055800321167804
4.038435140401431,0.9090538563701416,6.369222423714195,7.20012795057014,0.1757278841656187,0.8865093022517303,0.5826073158906726,0.0037764701674725
2.2768302005593,0.4774096086909479,3.6229589403373703,0.3106401861008723,0.5344815529773943,0.5808705644620732,0.5062915627147285,0.0111175734225777
5.942674387433764,0.1629784213023795,0.1457454949102243,5.828253068387628,0.3737069411947277,6.713554534947338,0.3449273671390676,0.0136746352996567
3.4365259239467294,0.8435351671497889,5.4198489095809546,6.97677595521233,0.4840735261315341,0.0906160392283669,0.5404537179767938,0.0056737024603847
4.251752934836356,0.2421358149705449,3.181554811157881,9.098534678152117,0.0961709259492837,5.593070875852275,0.3085534272812871,0.0080403867197044
3.519561526703828,0.2154925370300227,1.4499034716650117,9.666979932130747,0.2937699011365245,1.002916283829801,0.5397956357073393,0.0060531921716968
4.631997621485727,0.4766897257043896,5.48891947279578,8.35729531860062,0.9250389604721228,1.1081471185195428,0.4163255082676714,0.0165786330644483
5.119061064423434,0.6863050415829305,1.8748127314065863,9.511213696125736,0.1339360175925512,3.4178233651977385,0.3268067924397219,0.0095087051995673
5.883877288624786,0.9595291536316912,3.989814762159096,5.063255292570502,0.6323660381449052,6.178701363494339,0.3277014623287508,0.0154942782625525
5.431208226832287,0.8416665881879268,2.400382065040898,1.9449838173029577,0.763762570859577,3.012723056281142,0.3339415957883635,0.0177550713994184
6.904694315939025,0.5328944667097206,0.3665485277358338,0.6964475381882396,0.4948303933046919,4.938945587527706,0.3108433795104924,0.0201553175987897
5.004080461079566,0.6485223703849158,5.685447571589641,9.257956703978149,0.6517706311670556,2.876746730369472,0.3301310809373984,0.0130450999536793
6.069842599714978,0.8432829517091862,9.2276479905464,3.913264808925892,0.4572715119135002,6.991951548555622,0.3088865479600479,0.0132552889011937
5.543225760815993,0.4749650630403984,1.7905510581496975,4.081707283582108,0.9602353706788544,1.0605485799306988,0.4268744286998814,0.0209031142598363
2.137673401612663,0.7741759505631352,7.030776682681731,1.709050507067864,0.88586401370618,6.498969453190649,0.3046178360333086,0.0172834153785751
4.473008227690107,0.5819592485360188,9.38015222942392,7.818336777267559,0.1820120677061322,7.025633997357831,0.3021265966407738,0.0110800227780725
3.140415522246681,0.3479112091718693,7.1409270743409365,7.257502783492717,0.1566918244565286,6.402918718390593,0.2955305183137181,0.0104075062775958
3.277369618786057,0.8937900356476938,7.326876089065166,1.2485469348959275,0.5038957171474606,3.16159355026672,0.2930444043527075,0.0165585066952434
3.981649548613885,0.6908444125311508,4.617476762644321,9.163084493529114,0.5632814178069008,0.0407990164561553,0.5168197325570814,0.0052280621132683
3.88657548845562,0.4215330752566335,9.31329267605948,3.8771099373029614,0.9601674966483866,0.2614899658605527,0.5077400882992692,0.0160100140883458
6.982871150773247,0.5318249177173276,4.064202433408076,2.949295455270283,0.6046026958522894,0.104290242624,0.5233563617992242,0.0107450880580092
4.040986001665985,0.5478983275309083,6.832057705273451,6.167314147225143,0.5503308865306629,4.416824478468371,0.3099092991524147,0.0138800953181842
5.859469974198568,0.9316008814257248,6.499158680890622,4.6784622898128445,0.926149554402422,2.872448222051354,0.3458250297207436,0.0195773845862833
5.802683440044421,0.5928044155869803,5.987651786627821,2.5533891434456333,0.9232941656253616,0.8611421224988064,0.4362088220998992,0.0184432571377409
3.5500467434266603,0.6849206903378461,2.2203939207967585,8.389958887041779,0.2894084215202825,6.483405066660463,0.3112064125026877,0.0121504620630804
3.7327060228134874,0.0996457565511838,6.823571691363788,1.7861920235967843,0.6985009801803462,6.162427734749548,0.3609221496271265,0.0213442568639666
3.758824087482812,0.3607044388598638,8.780563026023462,2.271141706968911,0.9660623126716492,5.531187636811564,0.3235501447417548,0.0179788489246643
2.7273342824807747,0.1035815572129187,7.9671726328106836,6.598764460343065,0.2656135646735076,6.302581276094734,0.3174688942609041,0.0099375573836091
6.863323423587252,0.220836309360598,4.320022477980809,4.791162450429529,0.7302163386085048,3.0114682760073084,0.3439968803421043,0.0170115377146389
6.5458921899624505,0.9296365138759904,9.1787821915839,0.7344734233770289,0.80787210211717,5.614650009556907,0.3200449757717541,0.0193154468183037
